g,time,width
0.01,696.4301930362147,49.31640625
0.01,697.5100284315369,49.31640625
0.01,698.589863826859,49.51171875
0.01,699.6696992221811,49.51171875
0.01,700.7495346175032,49.51171875
0.01,701.8293700128253,49.70703125
0.01,702.9092054081474,49.70703125
0.01,703.9890408034695,49.90234375
0.01,705.0688761987916,49.90234375
0.01,706.1487115941137,50.09765625
0.01,707.2285469894358,50.09765625
0.01,708.3083823847579,50.29296875
0.01,709.38821778008,50.29296875
0.01,710.4680531754021,50.48828125
0.01,711.5478885707242,50.48828125
0.01,712.6277239660463,50.68359375
0.01,713.7075593613685,50.68359375
0.01,714.7873947566906,50.87890625
0.01,715.8672301520127,50.87890625
0.01,716.9470655473348,51.07421875
0.01,718.0269009426569,51.07421875
0.01,719.106736337979,51.26953125
0.01,720.1865717333011,51.26953125
0.01,721.2664071286232,51.46484375
0.01,722.3462425239453,51.46484375
0.01,723.4260779192674,51.66015625
0.01,724.5059133145895,51.66015625
0.01,725.5857487099116,51.85546875
0.01,726.6655841052337,51.85546875
0.01,727.7454195005558,52.05078125
0.01,728.825254895878,52.05078125
0.01,729.9050902912,52.24609375
0.01,730.9849256865222,52.24609375
0.01,732.0647610818443,52.44140625
0.01,733.1445964771664,52.44140625
0.01,734.2244318724885,52.63671875
0.01,735.3042672678106,52.63671875
0.01,736.3841026631327,52.83203125
0.01,737.4639380584548,52.83203125
0.01,738.5437734537769,53.02734375
0.01,739.623608849099,53.02734375
0.01,740.7034442444211,53.22265625
0.01,741.7832796397432,53.22265625
0.01,742.8631150350653,53.41796875
0.01,743.9429504303874,53.41796875
0.01,745.0227858257095,53.61328125
0.01,746.1026212210317,53.61328125
0.01,747.1824566163538,53.80859375
0.01,748.2622920116759,53.80859375
0.01,749.342127406998,54.00390625
0.01,750.4219628023201,54.00390625
0.01,751.5017981976422,54.19921875
0.01,752.5816335929643,54.19921875
0.01,753.6614689882864,54.39453125
0.01,754.7413043836085,54.39453125
0.01,755.8211397789306,54.58984375
0.01,756.714163461386,54.58984375
0.01,757.6071871438413,54.78515625
0.01,758.5002108262967,54.78515625
0.01,759.393234508752,54.78515625
0.01,760.2862581912074,54.98046875
0.01,761.1792818736627,54.98046875
0.01,762.0723055561181,55.17578125
0.01,762.9653292385734,55.17578125
0.01,763.8583529210288,55.17578125
0.01,764.7513766034841,55.37109375
0.01,765.6444002859395,55.37109375
0.01,766.5374239683948,55.56640625
0.01,767.4304476508502,55.56640625
0.01,768.3234713333055,55.76171875
0.01,769.2164950157609,55.76171875
0.01,770.1095186982162,55.76171875
0.01,771.0025423806716,55.95703125
0.01,771.8955660631269,55.95703125
0.01,772.7885897455823,56.15234375
0.01,773.7738336048236,56.15234375
0.01,774.759077464065,56.34765625
0.01,775.7443213233063,56.34765625
0.01,776.7295651825476,56.54296875
0.01,777.714809041789,56.54296875
0.01,778.5287350632343,56.54296875
0.01,779.3426610846797,56.73828125
0.01,780.156587106125,56.73828125
0.01,780.9705131275704,56.93359375
0.01,781.8811039158359,56.93359375
0.01,782.7916947041014,56.93359375
0.01,783.7022854923669,57.12890625
0.01,784.6128762806323,57.12890625
0.01,785.5234670688978,57.32421875
0.01,786.4340578571633,57.32421875
0.01,787.3446486454288,57.51953125
0.01,788.2552394336943,57.51953125
0.01,789.1658302219598,57.71484375
0.01,790.0764210102253,57.71484375
0.01,790.9870117984908,57.71484375
0.01,791.8976025867563,57.91015625
0.01,792.8081933750218,57.91015625
0.01,793.7187841632873,58.10546875
0.01,794.6293749515528,58.10546875
0.01,795.5399657398183,58.30078125
0.01,796.4505565280838,58.30078125
0.01,797.3611473163493,58.49609375
0.01,798.2717381046148,58.49609375
0.01,799.1823288928803,58.49609375
0.01,800.0929196811458,58.69140625
0.01,801.0035104694113,58.69140625
0.01,801.9141012576767,58.88671875
0.01,802.8246920459422,58.88671875
0.01,803.7352828342077,59.08203125
0.01,804.6458736224732,59.08203125
0.01,805.5564644107387,59.27734375
0.01,806.4670551990042,59.27734375
0.01,807.3776459872697,59.27734375
0.01,808.2882367755352,59.47265625
0.01,809.1988275638007,59.47265625
0.01,810.1094183520662,59.66796875
0.01,811.0200091403317,59.66796875
0.01,811.9305999285972,59.86328125
0.01,812.8411907168627,59.86328125
0.01,813.7517815051282,60.05859375
0.01,814.6623722933937,60.05859375
0.01,815.5729630816592,60.05859375
0.01,816.4835538699247,60.25390625
0.01,817.3941446581902,60.25390625
0.01,818.3047354464557,60.44921875
0.01,819.2153262347211,60.44921875
0.01,820.1259170229866,60.64453125
0.01,821.0365078112521,60.64453125
0.01,821.9470985995176,60.83984375
0.01,822.8576893877831,60.83984375
0.01,823.7682801760486,60.83984375
0.01,824.6788709643141,61.03515625
0.01,825.5894617525796,61.03515625
0.01,826.5000525408451,61.23046875
0.01,827.4106433291106,61.23046875
0.01,828.3212341173761,61.42578125
0.01,829.2318249056416,61.42578125
0.01,830.1424156939071,61.62109375
0.01,831.0530064821726,61.62109375
0.01,831.9635972704381,61.81640625
0.01,832.8741880587036,61.81640625
0.01,833.7847788469691,61.81640625
0.01,834.6953696352346,62.01171875
0.01,835.6059604235,62.01171875
0.01,836.5165512117655,62.20703125
0.01,837.427142000031,62.20703125
0.01,838.3377327882965,62.40234375
0.01,839.248323576562,62.40234375
0.01,840.1589143648275,62.59765625
0.01,841.069505153093,62.59765625
0.01,841.9800959413585,62.79296875
0.01,842.890686729624,62.79296875
0.01,843.8012775178895,62.98828125
0.01,844.711868306155,62.98828125
0.01,845.6224590944205,62.98828125
0.01,846.533049882686,63.18359375
0.01,847.4436406709515,63.18359375
0.01,848.354231459217,63.37890625
0.01,849.2648222474825,63.37890625
0.01,850.175413035748,63.57421875
0.01,851.0860038240135,63.57421875
0.01,851.996594612279,63.76953125
0.01,852.9071854005444,63.76953125
0.01,853.81777618881,63.96484375
0.01,854.7283669770754,63.96484375
0.01,855.6389577653409,64.16015625
0.01,856.5495485536064,64.16015625
0.01,857.4601393418719,64.16015625
0.01,858.3707301301374,64.35546875
0.01,859.2813209184029,64.35546875
0.01,860.1919117066684,64.55078125
0.01,861.1025024949339,64.55078125
0.01,862.0130932831994,64.74609375
0.01,862.9236840714649,64.74609375
0.01,863.8342748597304,64.94140625
0.01,864.7448656479959,64.94140625
0.01,865.6554564362614,65.13671875
0.01,866.5660472245269,65.13671875
0.01,867.4766380127924,65.33203125
0.01,868.3872288010579,65.33203125
0.01,869.2978195893234,65.33203125
0.01,870.2084103775888,65.52734375
0.01,871.1190011658543,65.52734375
0.01,872.0295919541198,65.72265625
0.01,872.9401827423853,65.72265625
0.01,873.8507735306508,65.91796875
0.01,874.7613643189163,65.91796875
0.01,875.6719551071818,66.11328125
0.01,876.5825458954473,66.11328125
0.01,877.4931366837128,66.30859375
0.01,878.4037274719783,66.30859375
