g,t,h_max
0.01,48.313066024475376,1.0095005968019057
0.01,50.95017942502093,1.0095844768510187
0.01,53.58729282556648,1.009594295399897
0.01,56.22440622611203,1.009573686107106
0.01,58.86151962665758,1.009536789209085
0.01,61.498633027203134,1.0095856536040495
0.01,64.13574642774869,1.009645803316924
0.01,66.77285982829424,1.009692401548246
0.01,69.4099732288398,1.009710622008582
0.01,72.47989250202441,1.009735784722622
0.01,75.54981177520902,1.0097600372362476
0.01,78.61973104839363,1.0097855793425994
0.01,81.68965032157824,1.009812511527638
0.01,84.75956959476285,1.0098421623558402
0.01,87.82948886794746,1.0098699741657973
0.01,90.89940814113207,1.0098845117803235
0.01,93.96932741431668,1.009902053300143
0.01,97.03924668750129,1.0099436869397715
0.01,100.1091659606859,1.009993682227868
0.01,103.17908523387051,1.0100251893758863
0.01,106.24900450705512,1.0100399646434735
0.01,109.31892378023973,1.0100451778295108
0.01,112.38884305342434,1.0100869482985169
0.01,115.45876232660895,1.010134043210145
0.01,118.52868159979356,1.0101698251716036
0.01,121.59860087297817,1.0102041177120258
0.01,124.66852014616278,1.010212448235296
0.01,127.73843941934739,1.0102308339999004
0.01,130.808358692532,1.0102837426428395
0.01,133.87827796571662,1.0103454304705697
0.01,136.94819723890123,1.010384928032172
0.01,140.01811651208584,1.0104132240537298
0.01,143.08803578527045,1.0104443510360346
0.01,146.15795505845506,1.0104839189004318
0.01,149.22787433163967,1.0105208014076674
0.01,152.29779360482428,1.010556930987889
0.01,155.3677128780089,1.010592371760806
0.01,158.4376321511935,1.010631292848421
0.01,161.5075514243781,1.0106686989920424
0.01,164.57747069756272,1.0107075238533525
0.01,167.64738997074733,1.010745327943019
0.01,170.71730924393194,1.0107855187602564
0.01,173.78722851711655,1.0108245175823682
0.01,176.85714779030116,1.0108653506952838
0.01,179.92706706348577,1.0109051553216637
0.01,182.99698633667037,1.0109470267141547
0.01,186.06690560985498,1.010987867760386
0.01,189.1368248830396,1.0110305924688494
0.01,192.2067441562242,1.0110723667568045
0.01,195.2766634294088,1.011116065723148
0.01,198.34658270259342,1.01115885330703
0.01,201.41650197577803,1.0112034846364806
0.01,204.48642124896264,1.0112472624350803
0.01,207.55634052214725,1.0112928728503938
0.01,210.62625979533186,1.0113376759247805
0.01,213.69617906851647,1.0113842641346666
0.01,216.76609834170108,1.0114300933090206
0.01,219.8360176148857,1.0114776852278204
0.01,222.9059368880703,1.0115245606982266
0.01,225.9758561612549,1.0115731671779835
0.01,229.04577543443952,1.0116210970742359
0.01,232.11569470762413,1.0116707374115306
0.01,235.18561398080874,1.011719736901887
0.01,238.25553325399335,1.0117704247732333
0.01,241.32545252717796,1.011820505126921
0.01,244.39537180036257,1.0118722562427604
0.01,247.46529107354718,1.011923432429678
0.01,250.5352103467318,1.0119762597719815
0.01,253.6051296199164,1.0120285467574563
0.01,256.675048893101,1.0120824638091348
0.01,259.7449681662856,1.0121358797667366
0.01,262.8148874394702,1.012190899785669
0.01,265.88480671265484,1.0122454643569216
0.01,268.95472598583945,1.0123016028257041
0.01,272.02464525902406,1.0123573375694788
0.01,275.09456453220866,1.0124146128418112
0.01,278.1644838053933,1.0124715390360155
0.01,281.2344030785779,1.012529973122092
0.01,284.3043223517625,1.0125881103303234
0.01,287.3742416249471,1.0126477272498542
0.01,290.4441608981317,1.0127070912514053
0.01,293.5140801713163,1.0127679139501677
0.01,296.06088443467894,1.0128186510084067
0.01,298.60768869804156,1.0128665417431053
0.01,301.1544929614042,1.0129104841759247
0.01,303.7012972247668,1.012958198437819
0.01,306.2481014881294,1.0130047898211276
0.01,308.794905751492,1.0130487283948948
0.01,311.34171001485464,1.013100732418671
0.01,313.88851427821726,1.013152947142791
0.01,316.4353185415799,1.0132058710364633
0.01,318.9821228049425,1.0132646311515432
0.01,321.5289270683051,1.0133253384903573
0.01,324.0757313316677,1.0133854927575423
0.01,326.62253559503034,1.013434308280226
0.01,329.16933985839296,1.0134716318709387
0.01,331.7161441217556,1.0135207131318198
0.01,334.2629483851182,1.0135880761570064
0.01,336.8097526484808,1.0136582515935628
0.01,339.3565569118434,1.0137238481560524
0.01,341.90336117520604,1.0137760014681656
0.01,344.45016543856866,1.0138252853317902
0.01,346.9969697019313,1.0138855084145975
0.01,349.5437739652939,1.01395216753519
0.01,352.0905782286565,1.014018950749387
0.01,354.6373824920191,1.0140843558458996
0.01,357.18418675538175,1.0141458986451322
0.01,359.73099101874436,1.0142066756107262
0.01,362.277795282107,1.014269944418284
0.01,364.8245995454696,1.0143323996659945
0.01,367.3714038088322,1.0143948779587757
0.01,369.91820807219483,1.0144498055477598
0.01,371.99892379114294,1.0144924953552035
0.01,374.07963951009106,1.0145442031429137
0.01,376.16035522903917,1.0146051175095976
0.01,378.2410709479873,1.0146697711268189
0.01,380.6229612677459,1.0147399209319983
0.01,383.0048515875045,1.0148038766245353
0.01,385.3867419072631,1.0148603765993258
0.01,387.7686322270217,1.014920644095788
0.01,388.17468992830106,1.0149332156211912
0.01,388.2488114966008,1.01493570481687
0.01,388.32293306490055,1.0149382391216444
0.01,388.4711762015,1.0149433620754762
0.01,388.6194193380994,1.0149484292945385
0.01,389.1980872082168,1.0149672620887897
0.01,389.7767550783342,1.01498438239894
0.01,390.3554229484516,1.0150003879190939
0.01,391.8664132984277,1.0150414213053867
0.01,393.3774036484038,1.015082208045451
0.01,394.8883939983799,1.0151250346578036
0.01,396.65903959174443,1.0151769200267233
0.01,398.42968518510895,1.0152263949231812
0.01,400.2003307784735,1.015271543951878
0.01,401.970976371838,1.0153160958463083
0.01,403.7416219652025,1.0153640344383024
0.01,405.51226755856703,1.0154077462058433
0.01,407.28291315193155,1.0154442722917258
0.01,409.0535587452961,1.0154853615829729
0.01,410.8242043386606,1.0155435148652865
0.01,412.5948499320251,1.0156134355339361
0.01,414.36549552538963,1.0156776948689603
0.01,416.13614111875415,1.0157255445232838
0.01,417.9067867121187,1.0157609591769639
0.01,419.6774323054832,1.0157979828711319
0.01,421.4480778988477,1.0158450819658016
0.01,423.21872349221223,1.0159037359036274
0.01,424.98936908557675,1.0159696828924643
0.01,426.7600146789413,1.016033780476016
0.01,428.5306602723058,1.0160846987461278
0.01,430.3013058656703,1.0161236037775572
0.01,432.07195145903484,1.0161655902874427
0.01,433.84259705239936,1.0162237892671342
0.01,435.6132426457639,1.016294351111117
0.01,437.3838882391284,1.016361734757299
0.01,439.1545338324929,1.0164151179287915
0.01,441.300148138735,1.0164692836038285
0.01,443.44576244497705,1.0165272479020415
0.01,445.5913767512191,1.0165945017725815
0.01,447.7369910574612,1.016666129222017
0.01,449.88260536370325,1.016734514351668
0.01,452.0282196699453,1.016796182936294
0.01,454.1738339761874,1.0168577175862767
0.01,456.31944828242945,1.0169233518574574
0.01,458.4650625886715,1.0169920530767511
0.01,460.6106768949136,1.01706446809593
0.01,462.75629120115565,1.0171404255142809
0.01,464.9019055073977,1.0172175701935084
0.01,467.0475198136398,1.0172910796541563
0.01,469.4476261203314,1.017369035165295
0.01,471.847732427023,1.0174488331014104
0.01,474.2478387337146,1.0175339798786196
0.01,476.6479450404062,1.017622251021393
0.01,479.04805134709784,1.0177111792923295
0.01,481.44815765378945,1.0177997798586162
0.01,483.84826396048106,1.017887807239714
0.01,486.2483702671727,1.0179752768566097
0.01,488.6484765738643,1.018062646910126
0.01,491.0485828805559,1.0181502251293546
0.01,493.4486891872475,1.0182381727701626
0.01,495.8487954939391,1.0183264717321465
0.01,498.24890180063073,1.0184152321513198
0.01,500.64900810732235,1.018504476800077
0.01,503.04911441401396,1.0185942823468712
0.01,505.44922072070557,1.0186846244564416
0.01,507.8493270273972,1.0187755668669294
0.01,510.2494333340888,1.0188670893432634
0.01,512.6495396407804,1.0189592438384267
0.01,515.049645947472,1.0190520005579595
0.01,517.4497522541635,1.0191454064242715
0.01,519.8498585608551,1.0192394334775507
0.01,522.2499648675466,1.0193341241347174
0.01,524.6500711742382,1.0194294495087197
0.01,527.0501774809297,1.0195254492198227
0.01,529.4502837876213,1.0196220961216123
0.01,531.8503900943128,1.0197194273756924
0.01,534.2504964010044,1.019817416904555
0.01,536.650602707696,1.019916099940586
0.01,539.0507090143875,1.0200154520015936
0.01,541.4508153210791,1.0201155066369976
0.01,543.8509216277706,1.020216240627018
0.01,546.2510279344622,1.0203176860989944
0.01,548.6511342411537,1.020419821034786
0.01,551.0512405478453,1.0205226763184663
0.01,553.4513468545368,1.0206262308784202
0.01,555.8514531612284,1.0207305144886696
0.01,558.25155946792,1.0208355069131672
0.01,560.6516657746115,1.0209412368818243
0.01,563.051772081303,1.0210476849517411
0.01,565.4518783879946,1.021154878825204
0.01,567.8519846946862,1.0212627999855735
0.01,570.2520910013777,1.0213714751063399
0.01,572.6521973080693,1.0214808868541636
0.01,575.0523036147608,1.0215910609035816
0.01,577.4524099214524,1.021701981427091
0.01,579.8525162281439,1.0218136732001808
0.01,582.2526225348355,1.0219261221446034
0.01,584.652728841527,1.0220393523019213
0.01,587.0528351482186,1.0221533513647287
0.01,589.4529414549102,1.0222681428044489
0.01,591.8530477616017,1.0223837157884916
0.01,594.2531540682933,1.0225000932649597
0.01,596.6532603749848,1.0226172652991927
0.01,599.0533666816764,1.0227352541471197
0.01,601.0389561305935,1.022833488213269
0.01,603.0245455795107,1.0229320222046265
0.01,605.0101350284278,1.0230302445374408
0.01,606.995724477345,1.0231281124507456
0.01,608.9813139262621,1.023226003438558
0.01,610.9669033751793,1.0233240486173834
0.01,612.9524928240965,1.023422621927978
0.01,614.9380822730136,1.0235224065470137
0.01,616.9236717219308,1.0236234631576866
0.01,618.9092611708479,1.0237255425182763
0.01,620.8948506197651,1.0238285887081873
0.01,622.8804400686822,1.0239324396584657
0.01,624.8660295175994,1.02403706047842
0.01,626.8516189665165,1.0241426689445003
0.01,628.8372084154337,1.0242490916822737
0.01,630.8227978643508,1.0243559318546984
0.01,632.808387313268,1.0244635002048061
0.01,634.7939767621851,1.0245725250516813
0.01,636.7795662111023,1.0246827470276323
0.01,638.7651556600194,1.024792749257466
0.01,640.7507451089366,1.024901776539228
0.01,642.7363345578538,1.0250108601184813
0.01,644.7219240067709,1.0251213244225594
0.01,646.7075134556881,1.02523325448461
0.01,648.6931029046052,1.0253460885246315
0.01,650.6786923535224,1.0254590463716524
0.01,652.291954822834,1.0255502386956707
0.01,653.9052172921456,1.025641069296803
0.01,655.5184797614572,1.0257325973482754
0.01,657.1317422307689,1.0258261576089165
0.01,658.7450047000805,1.0259218847392646
0.01,660.3582671693921,1.0260187596661428
0.01,661.9715296387037,1.0261154269017096
0.01,663.80226019338,1.0262239656593877
0.01,665.6329907480563,1.0263319633736931
0.01,667.4637213027326,1.02644116923782
0.01,669.2944518574088,1.0265527590287138
0.01,671.1251824120851,1.0266662106035171
0.01,672.9559129667614,1.0267793896474824
0.01,674.7866435214377,1.0268901929519614
0.01,676.617374076114,1.026998873928962
0.01,678.4481046307902,1.027108194729699
0.01,680.2788351854665,1.027220749469468
0.01,682.1095657401428,1.0273366306119995
0.01,683.9402962948191,1.0274537876884673
0.01,685.7710268494953,1.0275700430020753
0.01,687.6017574041716,1.0276848001924253
0.01,689.4324879588479,1.0277990738500273
0.01,691.2632185135242,1.0279139971546238
0.01,693.0939490682005,1.0280299266698025
0.01,694.9246796228767,1.0281467957629773
0.01,696.755410177553,1.0282643289365756
0.01,698.5861407322293,1.028382236537449
0.01,700.4168712869056,1.028500545239064
0.01,702.2476018415819,1.0286194826474173
0.01,704.0783323962581,1.028739393658109
0.01,705.9090629509344,1.0288608296615451
0.01,707.7397935056107,1.0289841932976427
0.01,709.570524060287,1.0291090476083269
0.01,711.4012546149632,1.0292340607382082
0.01,713.2319851696395,1.0293582346833117
0.01,715.0627157243158,1.0294819465775487
0.01,716.8934462789921,1.0296063259892023
0.01,718.7241768336684,1.029732164568482
0.01,720.5549073883446,1.0298597319213674
0.01,722.3856379430209,1.0299890094845516
0.01,724.2163684976972,1.030119539070954
0.01,726.0470990523735,1.0302503053476268
0.01,727.8778296070498,1.0303805142711213
0.01,729.708560161726,1.0305104401357887
0.01,731.5392907164023,1.030640920852423
0.01,733.3700212710786,1.0307723949216034
0.01,735.2007518257549,1.0309047955632014
0.01,737.0314823804312,1.0310377612430195
0.01,738.8622129351074,1.0311709162175122
0.01,740.6929434897837,1.0313045136740713
0.01,742.52367404446,1.0314395481801184
0.01,744.3544045991363,1.0315768125631766
0.01,746.1851351538126,1.0317161296932265
0.01,748.0158657084888,1.0318564796826482
0.01,749.5169682174402,1.0319714249023568
0.01,750.7598171142462,1.0320661503637358
0.01,752.0026660110522,1.032160715163567
0.01,753.2455149078581,1.0322557730913113
0.01,754.4883638046641,1.0323519372982342
0.01,755.7312127014701,1.0324493962516401
0.01,756.9740615982761,1.0325479457199718
0.01,758.2169104950821,1.032647121979565
0.01,759.459759391888,1.03274616280385
0.01,760.702608288694,1.0328442382603984
0.01,761.9454571855,1.0329411881202943
0.01,763.4255276122784,1.0330566483812247
0.01,764.9055980390568,1.0331734803387487
0.01,766.3856684658352,1.0332918954512615
0.01,767.8657388926136,1.033411222055072
0.01,769.5320884466566,1.033546415193283
0.01,771.1984380006996,1.033682994157214
0.01,772.8647875547426,1.0338208369877877
0.01,774.5311371087856,1.03395851645069
0.01,776.1974866628286,1.0340946941153224
0.01,777.8638362168716,1.034229723203488
0.01,779.5301857709146,1.034365281477254
0.01,781.1965353249576,1.0345027307077312
0.01,782.8628848790006,1.034642271975971
0.01,784.5292344330436,1.0347833417210104
0.01,786.1955839870866,1.0349252078969093
0.01,787.8619335411296,1.035067237546806
0.01,789.5282830951726,1.0352091117689788
0.01,791.1946326492156,1.0353509611531917
0.01,792.8609822032586,1.035493197092569
0.01,794.5273317573016,1.0356361979599942
0.01,796.1936813113446,1.0357801035671559
0.01,797.8600308653876,1.0359248278860307
0.01,799.5263804194306,1.0360702533856478
0.01,801.1927299734735,1.036216334484374
0.01,802.8590795275165,1.036363038989908
0.01,804.5254290815595,1.036510351187281
0.01,806.1917786356025,1.0366583399775837
0.01,807.8581281896455,1.036807163558646
0.01,809.5244777436885,1.0369570497060365
0.01,811.1908272977315,1.0371082461572856
0.01,812.8571768517745,1.0372608344103902
0.01,814.5235264058175,1.0374145277875406
0.01,816.1898759598605,1.0375688033141948
0.01,817.8562255139035,1.0377233589598
0.01,819.5225750679465,1.0378783534786797
0.01,821.1889246219895,1.0380341599860903
0.01,822.8552741760325,1.038191011266194
0.01,824.5216237300755,1.0383489110442143
0.01,826.1879732841185,1.0385077632658284
0.01,827.8543228381615,1.0386675124329101
0.01,829.5206723922045,1.0388281579148282
0.01,831.1870219462475,1.0389896716130922
0.01,832.8533715002905,1.0391519484848646
0.01,834.5197210543334,1.039314843647173
0.01,836.1860706083764,1.039478279433133
0.01,837.8524201624194,1.039642360357339
0.01,839.5187697164624,1.0398073460479094
0.01,841.1851192705054,1.0399734896278956
0.01,842.8514688245484,1.0401407616960732
0.01,844.5178183785914,1.0403088511874032
0.01,846.1841679326344,1.0404775042263217
0.01,847.8505174866774,1.0406467969125017
0.01,849.5168670407204,1.0408169937640113
0.01,851.1832165947634,1.040988228570208
0.01,852.8495661488064,1.0411604363969895
0.01,854.5159157028494,1.0413335235870198
0.01,856.1822652568924,1.0415074843525873
0.01,857.8486148109354,1.041682334129992
0.01,859.1943344740516,1.0418241224129225
0.01,860.5400541371679,1.0419662897360096
0.01,861.8857738002841,1.0421087475250561
0.01,863.2314934634004,1.0422516095844006
0.01,864.5772131265167,1.042395127217562
0.01,865.9229327896329,1.0425395489971785
0.01,867.2686524527492,1.042684847613679
0.01,868.6143721158654,1.0428307763169689
0.01,869.9600917789817,1.0429771565390435
0.01,871.3058114420979,1.0431240999690834
0.01,872.6515311052142,1.0432718948701858
0.01,873.9972507683304,1.0434206360453164
0.01,875.3429704314467,1.0435700094648284
0.01,876.688690094563,1.0437195605805858
0.01,878.0344097576792,1.043869218628072
0.01,879.3801294207955,1.0440194760369905
0.01,880.7258490839117,1.044170954223825
0.01,882.071568747028,1.0443238004460755
0.01,883.4172884101442,1.0444775685791796
0.01,884.7630080732605,1.0446317022463847
0.01,886.1087277363767,1.0447860791334351
0.01,887.454447399493,1.0449410558231422
0.01,888.8001670626093,1.045097020650443
0.01,890.1458867257255,1.045253959659892
0.01,891.4916063888418,1.0454114646450017
0.01,892.837326051958,1.0455691406394707
0.01,894.1830457150743,1.0457269737261767
0.01,895.5287653781905,1.0458852802190277
0.01,896.8744850413068,1.046044331288108
0.01,898.220204704423,1.0462041206230308
0.01,899.5659243675393,1.0463645472576268
0.01,900.9116440306556,1.0465257276011903
0.01,902.2573636937718,1.0466879689290989
0.01,903.6030833568881,1.0468514039099812
0.01,904.9488030200043,1.047015762123468
0.01,906.2945226831206,1.047180593216166
0.01,907.6402423462368,1.0473456797152474
0.01,908.9859620093531,1.047511138473426
0.01,910.070014767137,1.0476448114421257
0.01,911.1540675249208,1.0477788844267966
0.01,912.2381202827047,1.0479132806934641
0.01,913.3221730404886,1.0480479135236915
0.01,914.4062257982724,1.0481828366130472
0.01,915.4902785560563,1.0483183158308333
0.01,916.5743313138402,1.048454653808268
0.01,917.658384071624,1.0485919753656325
0.01,918.7424368294079,1.0487301968145888
0.01,919.8264895871918,1.0488691166525268
0.01,921.1024815398615,1.0490332438777035
0.01,922.3784734925313,1.0491978227778243
0.01,923.654465445201,1.0493628246055815
0.01,924.9304573978708,1.0495284078001956
0.01,926.2064493505405,1.0496947827822258
0.01,927.4824413032103,1.0498620339037905
0.01,928.75843325588,1.0500300541500756
0.01,930.0344252085498,1.0501986654032707
0.01,931.3104171612196,1.050367811493421
0.01,932.5864091138893,1.0505376258137507
0.01,933.8624010665591,1.0507082973193163
0.01,935.1383930192288,1.050879865387885
0.01,936.4143849718986,1.051052140127082
0.01,937.9160061893373,1.0512553647911451
0.01,939.417627406776,1.0514589555605316
0.01,940.9192486242147,1.051663013239133
0.01,942.4208698416534,1.0518678400796606
0.01,943.9224910590921,1.052073746735725
0.01,945.4241122765308,1.0522809489395988
0.01,946.9257334939695,1.0524895529151554
0.01,948.4273547114082,1.052699546738432
0.01,949.9289759288469,1.052910805968979
0.01,951.4305971462855,1.0531231657030444
0.01,952.9322183637242,1.0533365261328549
0.01,954.4338395811629,1.05355089330251
0.01,955.9354607986016,1.0537663172252163
0.01,957.4370820160403,1.0539827980409449
0.01,958.938703233479,1.0542002504340902
0.01,960.4403244509177,1.0544185573262235
0.01,961.9419456683564,1.0546376620857132
0.01,963.4435668857951,1.0548576111911168
0.01,964.9451881032338,1.0550785103054257
0.01,966.4468093206725,1.0553004520650058
0.01,967.9484305381112,1.0555234890002223
0.01,969.4500517555499,1.0557476649811444
0.01,970.9516729729886,1.055973061602456
0.01,972.4532941904273,1.056199807519079
0.01,973.954915407866,1.0564280315872603
0.01,975.4565366253047,1.0566577908373544
0.01,976.9581578427434,1.0568890294175162
0.01,978.4597790601821,1.0571216039041431
0.01,979.9614002776208,1.0573553570313663
0.01,981.4630214950595,1.05759018385157
0.01,982.9646427124982,1.0578260507238713
0.01,984.4662639299369,1.0580629772459909
0.01,985.9678851473756,1.05830100685505
0.01,987.4695063648143,1.0585401808771264
0.01,988.7175234278518,1.058739852431928
0.01,989.9655404908893,1.058940343499537
0.01,991.2135575539269,1.0591416720489748
0.01,992.4615746169644,1.059343878005358
0.01,993.709591680002,1.0595470288928757
0.01,994.9576087430395,1.059751214183539
0.01,996.205625806077,1.0599565144524328
0.01,997.5975765360632,1.060186838130668
0.01,998.9895272660494,1.0604185218407447
0.01,1000.3814779960356,1.06065143024575
0.01,1001.7734287260218,1.0608854322161574
0.01,1003.165379456008,1.0611204817705957
0.01,1004.5573301859943,1.0613566388245812
0.01,1005.9492809159805,1.061594013204952
0.01,1007.3412316459667,1.0618326827082534
0.01,1008.7331823759529,1.0620726548877013
0.01,1010.1251331059391,1.0623138942686083
0.01,1011.5170838359253,1.0625563729120564
0.01,1012.9090345659115,1.0628000935634974
0.01,1014.3009852958977,1.0630450715445683
0.01,1015.6929360258839,1.0632913008274913
0.01,1017.0848867558701,1.0635387354216104
0.01,1018.4768374858563,1.063787301945538
0.01,1019.8687882158425,1.0640369373232137
0.01,1021.2607389458287,1.064287626694329
0.01,1022.6526896758149,1.0645394136048854
0.01,1024.0446404058011,1.0647923685787446
0.01,1025.4365911357875,1.0650465577533095
0.01,1026.8285418657738,1.065302028269978
0.01,1028.22049259576,1.0655588190428913
0.01,1029.6124433257464,1.0658169795628127
0.01,1031.0043940557327,1.066076573450746
0.01,1032.396344785719,1.0663376590751623
0.01,1033.7882955157054,1.0666002610442618
0.01,1035.1802462456917,1.0668643574289627
0.01,1036.572196975678,1.0671298962463092
0.01,1037.9641477056643,1.067396829678037
0.01,1039.3560984356507,1.0676651392009109
0.01,1040.748049165637,1.0679348364639065
0.01,1042.1399998956233,1.068205947751493
0.01,1043.5319506256096,1.0684784974083514
0.01,1044.923901355596,1.0687524973463
0.01,1046.3158520855823,1.0690279443034272
0.01,1047.7078028155686,1.069304827230182
0.01,1049.099753545555,1.0695831426621865
0.01,1050.4917042755412,1.0698629067723149
0.01,1051.8836550055275,1.0701441530599427
0.01,1053.2756057355139,1.0704269160615558
0.01,1054.6675564655002,1.0707112159998735
0.01,1056.0595071954865,1.0709970511969609
0.01,1057.4514579254728,1.0712844150886218
0.01,1058.8434086554591,1.0715733089683603
0.01,1059.9663143629639,1.0718074857093929
0.01,1061.0892200704686,1.0720426712181794
0.01,1062.2121257779734,1.072278862916562
0.01,1063.335031485478,1.0725160492045958
0.01,1064.4579371929829,1.0727542176235447
0.01,1065.5808429004876,1.0729933714881688
0.01,1066.7037486079923,1.0732335372278756
0.01,1067.960041890749,1.0735034807094115
0.01,1069.2163351735055,1.0737747836451284
0.01,1070.472628456262,1.0740474553781587
0.01,1071.7289217390187,1.07432147726488
0.01,1072.9852150217753,1.0745968272696373
0.01,1074.2415083045319,1.0748734991079822
0.01,1075.4978015872884,1.0751515032699566
0.01,1076.754094870045,1.0754308584471786
0.01,1078.0103881528016,1.075711587065318
0.01,1079.2666814355582,1.0759937182535244
0.01,1080.5229747183148,1.0762772889148973
0.01,1081.7792680010714,1.0765623331010243
0.01,1083.035561283828,1.0768488607754263
0.01,1084.2918545665846,1.0771368431247799
0.01,1085.5481478493411,1.0774262259428284
0.01,1086.8044411320977,1.077716973581113
0.01,1088.0607344148543,1.0780091134232874
