g,t,width
0.1,266.66202268265005,57.003416300634456
0.1,267.1083085777331,57.003416300634456
0.1,267.5545944728162,57.198633479746206
0.1,268.00088036789924,57.198633479746206
0.1,268.4471662629823,57.198633479746206
0.1,268.8168746448296,57.393850658858
0.1,269.18658302667694,57.393850658858
0.1,269.55629140852426,57.393850658858
0.1,269.9259997903716,57.58906783796975
0.1,270.33545295735405,57.58906783796975
0.1,270.7449061243365,57.58906783796975
0.1,271.154359291319,57.7842850170815
0.1,271.56381245830147,57.7842850170815
0.1,272.020008860655,57.7842850170815
0.1,272.4762052630086,57.979502196193266
0.1,272.93240166536214,57.979502196193266
0.1,273.3885980677157,58.17471937530502
0.1,273.7582626245474,58.17471937530502
0.1,274.1279271813791,58.17471937530502
0.1,274.4975917382108,58.36993655441678
0.1,274.8672562950425,58.36993655441678
0.1,275.29756810067965,58.36993655441678
0.1,275.7278799063168,58.56515373352856
0.1,276.1581917119539,58.56515373352856
0.1,276.58850351759105,58.76037091264031
0.1,277.0188153232282,58.76037091264031
0.1,277.4491271288653,58.76037091264031
0.1,277.87943893450245,58.95558809175208
0.1,278.3097507401396,58.95558809175208
0.1,278.7400625457767,59.15080527086383
0.1,279.17037435141384,59.15080527086383
0.1,279.600686157051,59.15080527086383
0.1,280.0309979626881,59.34602244997559
0.1,280.46130976832524,59.34602244997559
0.1,280.94719062849464,59.34602244997559
0.1,281.43307148866404,59.54123962908737
0.1,281.91895234883344,59.54123962908737
0.1,282.40483320900285,59.73645680819912
0.1,282.89071406917225,59.73645680819912
0.1,283.37659492934165,59.93167398731089
0.1,283.86247578951105,59.93167398731089
0.1,284.34835664968045,60.12689116642264
0.1,284.83423750984986,60.12689116642264
0.1,285.32011837001926,60.12689116642264
0.1,285.80599923018866,60.3221083455344
0.1,286.29188009035806,60.3221083455344
0.1,286.77776095052747,60.51732552464618
0.1,287.26364181069687,60.51732552464618
0.1,287.74952267086627,60.71254270375793
0.1,288.2354035310357,60.71254270375793
0.1,288.7212843912051,60.71254270375793
0.1,289.2071652513745,60.9077598828697
0.1,289.6930461115439,60.9077598828697
0.1,290.1789269717133,61.10297706198145
0.1,290.6648078318827,61.10297706198145
0.1,291.1506886920521,61.2981942410932
0.1,291.68824221454474,61.2981942410932
0.1,292.2257957370374,61.49341142020499
0.1,292.76334925953006,61.49341142020499
0.1,293.3009027820227,61.68862859931674
0.1,293.8384563045154,61.68862859931674
0.1,294.37600982700803,61.68862859931674
0.1,294.9135633495007,61.88384577842851
0.1,295.45111687199335,61.88384577842851
0.1,295.988670394486,62.07906295754026
0.1,296.52622391697867,62.07906295754026
0.1,297.0637774394713,62.27428013665201
0.1,297.601330961964,62.27428013665201
0.1,298.13888448445664,62.4694973157638
0.1,298.6764380069493,62.4694973157638
0.1,299.21399152944196,62.664714494875554
0.1,299.7515450519346,62.664714494875554
0.1,300.28909857442727,62.85993167398732
0.1,300.82665209691993,62.85993167398732
0.1,301.3642056194126,63.05514885309907
0.1,301.778342884782,63.05514885309907
0.1,302.1133703234742,63.05514885309907
0.1,302.44839776216645,63.25036603221082
0.1,302.7834252008587,63.25036603221082
0.1,303.1184526395509,63.25036603221082
0.1,303.56077215072975,63.445583211322614
0.1,304.00309166190857,63.445583211322614
0.1,304.4454111730874,63.640800390434364
0.1,304.8877306842662,63.640800390434364
0.1,305.33005019544504,63.640800390434364
0.1,305.77236970662386,63.83601756954613
0.1,306.2146892178027,63.83601756954613
0.1,306.6570087289815,63.83601756954613
0.1,307.09932824016033,64.03123474865788
0.1,307.54164775133916,64.03123474865788
0.1,308.0707417154617,64.22645192776963
0.1,308.5998356795842,64.22645192776963
0.1,309.1289296437067,64.42166910688142
0.1,309.65802360782925,64.42166910688142
0.1,310.1871175719518,64.61688628599317
0.1,310.7162115360743,64.61688628599317
0.1,311.2453055001968,64.81210346510493
0.1,311.77439946431934,64.81210346510493
0.1,312.30349342844187,65.00732064421669
0.1,312.8325873925644,65.00732064421669
0.1,313.3616813566869,65.00732064421669
0.1,313.89077532080944,65.20253782332844
0.1,314.41986928493196,65.20253782332844
0.1,314.9489632490545,65.39775500244023
0.1,315.478057213177,65.39775500244023
0.1,316.00715117729953,65.59297218155199
0.1,316.53624514142206,65.59297218155199
0.1,317.0653391055446,65.78818936066374
0.1,317.5944330696671,65.78818936066374
0.1,318.1235270337896,65.9834065397755
0.1,318.65262099791215,65.9834065397755
0.1,319.1817149620347,66.17862371888725
0.1,319.7108089261572,66.17862371888725
