g,t,h_max
1.0,115.1265009777912,5.0
1.0,115.19105867742977,5.0
1.0,115.27204771598002,5.0
1.0,115.33522452202635,5.0
1.0,115.34446447462874,5.0
1.0,115.35370442723112,5.0
1.0,115.36294437983351,5.0
1.0,115.3748683972738,5.0
1.0,115.3867924147141,5.0
1.0,115.39871643215439,5.0
1.0,115.41933440780222,5.0
1.0,115.43995238345006,5.0
1.0,115.4605703590979,5.0
1.0,115.51133067784238,5.0
1.0,115.56209099658686,5.0
1.0,115.61285131533134,5.0
1.0,115.66361163407582,5.0
1.0,115.7143719528203,5.0
1.0,115.76513227156478,5.0
1.0,115.8253715877388,5.0
1.0,115.88561090391282,5.0
1.0,115.94585022008684,5.0
1.0,116.00608953626086,5.0
1.0,116.06632885243488,5.0
1.0,116.1265681686089,5.0
1.0,116.18680748478292,5.0
1.0,116.25504475179017,5.0
1.0,116.32328201879741,5.0
1.0,116.39151928580466,5.0
1.0,116.45975655281191,5.0
1.0,116.53678104605612,5.0
1.0,116.60059800593328,5.0
1.0,116.65356184645862,5.0
1.0,116.70652568698395,5.0
1.0,116.75948952750929,5.0
1.0,116.81245336803462,5.0
1.0,116.8877353848798,5.0
1.0,116.96301740172498,5.0
1.0,117.03829941857016,5.0
1.0,117.11358143541534,5.0
1.0,117.18886345226052,5.0
1.0,117.2641454691057,5.0
1.0,117.33942748595088,5.0
1.0,117.41470950279606,5.0
1.0,117.48999151964124,5.0
1.0,117.56527353648642,5.0
1.0,117.6405555533316,5.0
1.0,117.71583757017677,5.0
1.0,117.79111958702195,5.0
1.0,117.86640160386713,5.0
1.0,117.8773691353063,5.0
1.0,117.88833666674546,5.0
1.0,117.89930419818462,5.0
1.0,117.91555795904696,5.0
1.0,117.9318117199093,5.0
1.0,117.94806548077165,5.0
1.0,118.00276775899428,5.0
1.0,118.05747003721692,5.0
1.0,118.11217231543955,5.0
1.0,118.16549154931714,5.0
1.0,118.21881078319473,5.0
1.0,118.27213001707231,5.0
1.0,118.3254492509499,5.0
1.0,118.41443121560303,5.0
1.0,118.48754383754871,5.0
1.0,118.5606564594944,5.0
1.0,118.63376908144008,5.0
1.0,118.70688170338576,5.0
1.0,118.78737748359315,5.0
1.0,118.86787326380053,5.0
1.0,118.94836904400792,5.0
1.0,119.0288648242153,5.0
1.0,119.09550252731849,5.0
1.0,119.16214023042167,5.0
1.0,119.22877793352485,5.0
1.0,119.29541563662804,5.0
1.0,119.36205333973122,5.0
1.0,119.4286910428344,5.0
1.0,119.49532874593758,5.0
1.0,119.5713754297522,5.0
1.0,119.6474221135668,5.0
1.0,119.72346879738141,5.0
1.0,119.79951548119602,5.0
1.0,119.87556216501063,5.0
1.0,119.95160884882524,5.0
1.0,120.02765553263986,5.0
1.0,120.10370221645447,5.0
1.0,120.1887522770285,5.0
1.0,120.27380233760253,5.0
1.0,120.35885239817657,5.0
1.0,120.4439024587506,5.0
1.0,120.52895251932463,5.0
1.0,120.61400257989867,5.0
1.0,120.62841140626436,5.0
1.0,120.63082069661425,5.0
1.0,120.63322998696414,5.0
1.0,120.63563927731403,5.0
1.0,120.6404578580138,5.0
1.0,120.64527643871358,5.0
1.0,120.65009501941336,5.0
1.0,120.66394765982044,5.0
1.0,120.67780030022752,5.0
1.0,120.6916529406346,5.0
1.0,120.74804639347974,5.0
1.0,120.80443984632488,5.0
1.0,120.86083329917003,5.0
1.0,120.92792775899765,5.0
1.0,120.99502221882528,5.0
1.0,121.06211667865291,5.0
1.0,121.12921113848054,5.0
1.0,121.22371746890491,5.0
1.0,121.31822379932927,5.0
1.0,121.41273012975364,5.0
1.0,121.507236460178,5.0
1.0,121.60174279060237,5.0
1.0,121.69624912102674,5.0
1.0,121.7907554514511,5.0
1.0,121.88526178187547,5.0
1.0,121.97976811229984,5.0
1.0,122.0742744427242,5.0
1.0,122.16878077314857,5.0
1.0,122.26328710357294,5.0
1.0,122.3577934339973,5.0
1.0,122.45229976442167,5.0
1.0,122.54680609484603,5.0
1.0,122.6413124252704,5.0
1.0,122.73581875569477,5.0
1.0,122.83032508611913,5.0
1.0,122.9248314165435,5.0
1.0,123.01933774696786,5.0
1.0,123.11384407739223,5.0
1.0,123.19254546885148,5.0
1.0,123.27124686031073,5.0
1.0,123.34994825176997,5.0
1.0,123.42864964322922,5.0
1.0,123.50735103468847,5.0
1.0,123.58605242614772,5.0
1.0,123.66475381760696,5.0
1.0,123.74345520906621,5.0
1.0,123.82215660052546,5.0
1.0,123.90085799198471,5.0
1.0,123.97955938344396,5.0
1.0,124.0582607749032,5.0
1.0,124.13696216636245,5.0
1.0,124.2156635578217,5.0
1.0,124.29436494928095,5.0
1.0,124.3730663407402,5.0
1.0,124.45176773219944,5.0
1.0,124.53046912365869,5.0
1.0,124.60917051511794,5.0
1.0,124.68787190657719,5.0
1.0,124.76657329803643,5.0
1.0,124.84527468949568,5.0
1.0,124.92397608095493,5.0
1.0,125.00267747241418,5.0
1.0,125.08137886387343,5.0
1.0,125.17049634854398,5.0
1.0,125.25961383321453,5.0
1.0,125.34873131788508,5.0
1.0,125.43784880255564,5.0
1.0,125.52696628722619,5.0
1.0,125.61608377189674,5.0
1.0,125.70520125656729,5.0
1.0,125.79431874123784,5.0
1.0,125.8834362259084,5.0
1.0,125.97255371057895,5.0
1.0,126.0616711952495,5.0
1.0,126.15078867992005,5.0
1.0,126.23990616459061,5.0
1.0,126.32902364926116,5.0
1.0,126.41814113393171,5.0
1.0,126.50725861860226,5.0
1.0,126.59637610327282,5.0
1.0,126.68549358794337,5.0
1.0,126.77461107261392,5.0
1.0,126.84700460550181,5.0
1.0,126.90691001946634,5.0
1.0,126.96681543343087,5.0
1.0,127.0267208473954,5.0
1.0,127.08662626135992,5.0
1.0,127.16278639361579,5.0
1.0,127.23894652587165,5.0
1.0,127.31510665812752,5.0
1.0,127.39126679038338,5.0
1.0,127.46742692263925,5.0
1.0,127.52613781458406,5.0
1.0,127.53572911822502,5.0
1.0,127.54532042186598,5.0
1.0,127.55491172550694,5.0
1.0,127.57409433278885,5.0
1.0,127.59327694007075,5.0
1.0,127.61245954735266,5.0
1.0,127.66976274595201,5.0
1.0,127.72706594455137,5.0
1.0,127.78436914315073,5.0
1.0,127.85365278306118,5.0
1.0,127.92293642297163,5.0
1.0,127.99222006288208,5.0
1.0,128.06150370279255,5.0
1.0,128.14631929149763,5.0
1.0,128.23113488020272,5.0
1.0,128.3159504689078,5.0
1.0,128.40076605761288,5.0
1.0,128.48558164631797,5.0
1.0,128.57039723502305,5.0
1.0,128.65521282372814,5.0
1.0,128.74002841243322,5.0
1.0,128.8248440011383,5.0
1.0,128.9096595898434,5.0
1.0,128.99447517854847,5.0
1.0,129.07929076725355,5.0
1.0,129.16410635595864,5.0
1.0,129.24892194466372,5.0
1.0,129.3337375333688,5.0
1.0,129.4185531220739,5.0
1.0,129.50336871077897,5.0
1.0,129.58818429948406,5.0
1.0,129.67299988818914,5.0
1.0,129.75781547689422,5.0
1.0,129.8426310655993,5.0
1.0,129.9117330789249,5.0
1.0,129.9808350922505,5.0
1.0,130.04993710557608,5.0
1.0,130.11903911890167,5.0
1.0,130.18814113222726,5.0
1.0,130.25724314555285,5.0
1.0,130.32634515887844,5.0
1.0,130.39544717220403,5.0
1.0,130.46454918552962,5.0
1.0,130.5336511988552,5.0
1.0,130.61290297774153,5.0
1.0,130.69215475662784,5.0
1.0,130.70377927497444,5.0
1.0,130.71540379332103,5.0
1.0,130.72702831166762,5.0
1.0,130.7502773483608,5.0
1.0,130.7666833684389,5.0
1.0,130.78308938851697,5.0
1.0,130.8066681979504,5.0
1.0,130.8302470073838,5.0
1.0,130.85382581681722,5.0
1.0,130.9103234020244,5.0
1.0,130.96682098723159,5.0
1.0,131.02331857243877,5.0
1.0,131.0940970037051,5.0
1.0,131.1648754349714,5.0
1.0,131.23565386623773,5.0
1.0,131.30643229750405,5.0
1.0,131.38517222022008,5.0
1.0,131.46391214293612,5.0
1.0,131.54265206565216,5.0
1.0,131.6213919883682,5.0
1.0,131.70013191108424,5.0
1.0,131.77887183380028,5.0
1.0,131.85761175651632,5.0
1.0,131.93635167923236,5.0
1.0,132.0150916019484,5.0
1.0,132.09383152466444,5.0
1.0,132.1050861672085,5.0
1.0,132.10699068715618,5.0
1.0,132.10889520710387,5.0
1.0,132.11270424699921,5.0
1.0,132.11651328689456,5.0
1.0,132.1269978834265,5.0
1.0,132.13748247995844,5.0
1.0,132.16410129220074,5.0
1.0,132.19072010444305,5.0
1.0,132.21733891668535,5.0
1.0,132.27919395266238,5.0
1.0,132.32922659198132,5.0
1.0,132.36893636290398,5.0
1.0,132.40864613382664,5.0
1.0,132.4483559047493,5.0
1.0,132.49700242412717,5.0
1.0,132.54564894350506,5.0
1.0,132.59429546288294,5.0
1.0,132.65660396990612,5.0
1.0,132.7189124769293,5.0
1.0,132.78122098395247,5.0
1.0,132.84352949097564,5.0
1.0,132.90583799799882,5.0
1.0,132.968146505022,5.0
1.0,133.03045501204517,5.0
1.0,133.1031277968769,5.0
1.0,133.17580058170861,5.0
1.0,133.24847336654034,5.0
1.0,133.32114615137206,5.0
1.0,133.3938189362038,5.0
1.0,133.4664917210355,5.0
1.0,133.53916450586723,5.0
1.0,133.61183729069896,5.0
1.0,133.68451007553068,5.0
1.0,133.7571828603624,5.0
1.0,133.82985564519413,5.0
1.0,133.90252843002585,5.0
1.0,133.97520121485758,5.0
1.0,134.0478739996893,5.0
