g,t,h_max
1.0,104.56508393301527,5.0
1.0,104.64905217054174,5.0
1.0,104.7330204080682,5.0
1.0,104.81698864559466,5.0
1.0,104.90095688312113,5.0
1.0,104.98492512064759,5.0
1.0,105.06889335817405,5.0
1.0,105.15286159570051,5.0
1.0,105.23682983322698,5.0
1.0,105.32079807075344,5.0
1.0,105.4047663082799,5.0
1.0,105.48873454580637,5.0
1.0,105.57270278333283,5.0
1.0,105.65667102085929,5.0
1.0,105.74063925838576,5.0
1.0,105.82460749591222,5.0
1.0,105.90857573343868,5.0
1.0,105.99254397096514,5.0
1.0,106.07651220849161,5.0
1.0,106.16048044601807,5.0
1.0,106.24444868354453,5.0
1.0,106.328416921071,5.0
1.0,106.41238515859746,5.0
1.0,106.49635339612392,5.0
1.0,106.58032163365039,5.0
1.0,106.66428987117685,5.0
1.0,106.74825810870331,5.0
1.0,106.83222634622977,5.0
1.0,106.91619458375624,5.0
1.0,107.0001628212827,5.0
1.0,107.08413105880916,5.0
1.0,107.16809929633563,5.0
1.0,107.25206753386209,5.0
1.0,107.33603577138855,5.0
1.0,107.42000400891501,5.0
1.0,107.50397224644148,5.0
1.0,107.58794048396794,5.0
1.0,107.6719087214944,5.0
1.0,107.75587695902087,5.0
1.0,107.83984519654733,5.0
1.0,107.9238134340738,5.0
1.0,108.00778167160026,5.0
1.0,108.09174990912672,5.0
1.0,108.17571814665318,5.0
1.0,108.25968638417964,5.0
1.0,108.34365462170611,5.0
1.0,108.42762285923257,5.0
1.0,108.51159109675903,5.0
1.0,108.5955593342855,5.0
1.0,108.67952757181196,5.0
1.0,108.76349580933842,5.0
1.0,108.84746404686489,5.0
1.0,108.93143228439135,5.0
1.0,109.01540052191781,5.0
1.0,109.09936875944427,5.0
1.0,109.18333699697074,5.0
1.0,109.2673052344972,5.0
1.0,109.35127347202366,5.0
1.0,109.43524170955013,5.0
1.0,109.51920994707659,5.0
1.0,109.60317818460305,5.0
1.0,109.68714642212952,5.0
1.0,109.77111465965598,5.0
1.0,109.85508289718244,5.0
1.0,109.9390511347089,5.0
1.0,110.02301937223537,5.0
1.0,110.10698760976183,5.0
1.0,110.1909558472883,5.0
1.0,110.27492408481476,5.0
1.0,110.35889232234122,5.0
1.0,110.44286055986768,5.0
1.0,110.52682879739415,5.0
1.0,110.61079703492061,5.0
1.0,110.69476527244707,5.0
1.0,110.77873350997353,5.0
1.0,110.8627017475,5.0
1.0,110.94666998502646,5.0
1.0,111.03063822255292,5.0
1.0,111.11460646007939,5.0
1.0,111.19857469760585,5.0
1.0,111.28254293513231,5.0
1.0,111.36651117265878,5.0
1.0,111.45047941018524,5.0
1.0,111.5344476477117,5.0
1.0,111.61841588523816,5.0
1.0,111.70238412276463,5.0
1.0,111.78635236029109,5.0
1.0,111.87032059781755,5.0
1.0,111.95428883534402,5.0
1.0,112.03825707287048,5.0
1.0,112.12222531039694,5.0
1.0,112.2061935479234,5.0
1.0,112.29016178544987,5.0
1.0,112.37413002297633,5.0
1.0,112.4580982605028,5.0
1.0,112.54206649802926,5.0
1.0,112.62603473555572,5.0
1.0,112.71000297308218,5.0
1.0,112.79397121060865,5.0
1.0,112.87793944813511,5.0
1.0,112.96190768566157,5.0
1.0,113.04587592318804,5.0
1.0,113.1298441607145,5.0
1.0,113.21381239824096,5.0
1.0,113.29778063576742,5.0
1.0,113.38174887329389,5.0
1.0,113.46571711082035,5.0
1.0,113.54968534834681,5.0
1.0,113.63365358587328,5.0
1.0,113.71762182339974,5.0
1.0,113.8015900609262,5.0
1.0,113.88555829845266,5.0
1.0,113.96952653597913,5.0
1.0,114.05349477350559,5.0
1.0,114.13746301103205,5.0
1.0,114.22143124855852,5.0
1.0,114.30539948608498,5.0
1.0,114.38936772361144,5.0
1.0,114.4733359611379,5.0
1.0,114.55730419866437,5.0
1.0,114.64127243619083,5.0
1.0,114.7252406737173,5.0
1.0,114.80920891124376,5.0
1.0,114.89317714877022,5.0
1.0,114.97714538629668,5.0
1.0,115.06111362382315,5.0
1.0,115.14508186134961,5.0
1.0,115.22905009887607,5.0
1.0,115.31301833640254,5.0
1.0,115.396986573929,5.0
1.0,115.48095481145546,5.0
1.0,115.56492304898192,5.0
1.0,115.64889128650839,5.0
1.0,115.73285952403485,5.0
1.0,115.81682776156131,5.0
1.0,115.90079599908778,5.0
1.0,115.98476423661424,5.0
1.0,116.0687324741407,5.0
1.0,116.15270071166717,5.0
1.0,116.23666894919363,5.0
